hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,Q_DataPolicyViolations,FL_12_DO,InductionTask_DO
38991bdc0d46,2026-08-17 12:34:26,2026-08-17 12:40:54,IP Address,100,388,True,2026-08-17 12:40:54,R_7WWKHYssl0RMeT7,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|pig|dog|horse,25,14,50,75,25,10,50,24,11,7,97,49,25,76,24,2,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",Thanks!,I haven't the foggiest!,4/16,4,16,GSGSSSSSSSGSGSSS,draw_stars_knees|sleep_trees|babies_blankets|bounce_ball_head|chase_shadows|hop_puddles|can_flip_air|freckles_feet|eat_flowers|climb_fences|stripes_hair|flap_arms_happy|like_sing|scared_ladybugs|dont_like_icecream|dont_like_mud,NA,FL_39,potatoes|maple_syrup|pond|lion|garbage|sad|cave|attn_check|song|cats|clap|window|dance|opera|look_left|banjo|yellow
f92b38d8c3de,2026-08-17 12:32:40,2026-08-17 12:41:03,IP Address,100,503,True,2026-08-17 12:41:03,R_72yKY9gRmKSZhxx,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|bird|cow|pig,3,5,16,50,100,49,4,50,21,0,48,100,25,13,43,20,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,What I thought about a group of people and their actions.,0/8,0,8,SSSSSSSS,hop_puddles|bounce_ball_head|sleep_trees|babies_blankets|dont_like_icecream|freckles_feet|chase_shadows|stripes_hair,NA,FL_24,maple_syrup|sad|opera|attn_check|yellow|dance|look_left|lion|potatoes|clap|garbage|song|pond|cave|banjo|window|cats
c675cd6a6ba3,2026-08-17 12:34:31,2026-08-17 12:41:03,IP Address,100,391,True,2026-08-17 12:41:03,R_78HSR5VxQC40tVz,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|cow|dog|bird,7,4,50,10,49,11,33,24,13,36,32,12,6,5,24,8,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,i have no idea,16/16,16,16,GGGGGGGGGGGGGGGG,freckles_feet|climb_fences|like_sing|babies_blankets|eat_flowers|draw_stars_knees|dont_like_mud|chase_shadows|flap_arms_happy|dont_like_icecream|sleep_trees|hop_puddles|scared_ladybugs|bounce_ball_head|can_flip_air|stripes_hair,NA,FL_45,maple_syrup|attn_check|cats|pond|cave|yellow|opera|sad|clap|garbage|lion|look_left|potatoes|dance|banjo|window|song
d93f11280635,2026-08-17 12:32:07,2026-08-17 12:41:18,IP Address,100,550,True,2026-08-17 12:41:18,R_5rk0hhBBEmWtwbC,anonymous,EN,FL_23,NA,I consent,"Yes, I will",cow,dog|bird|cow|horse|pig,36,3,17,10,25,15,50,21,1,4,8,77,3,1,58,15,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,"None, but I have an Associates degree and it wasn't listed.",Commonalities based off of limited information about a fictional group of people.,0/12,0,12,SSSSSSSSSSSS,bounce_ball_head|dont_like_icecream|hop_puddles|climb_fences|flap_arms_happy|stripes_hair|dont_like_mud|babies_blankets|sleep_trees|eat_flowers|can_flip_air|draw_stars_knees,NA,FL_34,pond|look_left|potatoes|sad|cats|opera|attn_check|window|banjo|garbage|dance|song|yellow|maple_syrup|lion|clap|cave
e6b46c4dbf38,2026-08-17 12:33:19,2026-08-17 12:41:24,IP Address,100,484,True,2026-08-17 12:41:25,R_6CJtEh4VKdmOXmT,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|cow|bird|dog|horse,5,0,63,5,51,100,0,6,76,8,87,100,3,2,75,7,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,no problem,those crazy Zarpies,8/16,8,16,SSGGGSGSGSSGGSGS,sleep_trees|draw_stars_knees|babies_blankets|freckles_feet|scared_ladybugs|like_sing|dont_like_mud|eat_flowers|climb_fences|can_flip_air|dont_like_icecream|hop_puddles|flap_arms_happy|stripes_hair|bounce_ball_head|chase_shadows,NA,FL_42,lion|look_left|cave|window|dance|potatoes|pond|sad|maple_syrup|yellow|banjo|cats|clap|attn_check|opera|garbage|song
bdc1e3c06de5,2026-08-17 12:32:16,2026-08-17 12:41:34,IP Address,100,557,True,2026-08-17 12:41:35,R_1q9itLQAmsWPkgR,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|cow|dog|pig|bird,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,I think this study is about how we come to a conclusion what zarpies do based on the activities that we already know they do.,12/12,12,12,GGGGGGGGGGGG,climb_fences|bounce_ball_head|dont_like_mud|sleep_trees|stripes_hair|dont_like_icecream|like_sing|eat_flowers|scared_ladybugs|hop_puddles|draw_stars_knees|can_flip_air,NA,FL_43,maple_syrup|opera|window|song|cats|yellow|look_left|dance|cave|attn_check|sad|lion|pond|garbage|potatoes|banjo|clap
6748dcd08fbe,2026-08-17 12:35:41,2026-08-17 12:41:37,IP Address,100,356,True,2026-08-17 12:41:38,R_7eqJ7DRyO2uXyiF,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|horse|cow|dog,75,37,37,77,25,24,61,50,25,38,51,66,50,36,85,49,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",No,How we judge groups of people off of how little we know about them.,8/16,8,16,GSGGGSGSGGSSSSGS,chase_shadows|draw_stars_knees|flap_arms_happy|stripes_hair|scared_ladybugs|eat_flowers|can_flip_air|sleep_trees|dont_like_mud|hop_puddles|bounce_ball_head|babies_blankets|climb_fences|freckles_feet|dont_like_icecream|like_sing,NA,FL_42,yellow|attn_check|maple_syrup|cats|potatoes|clap|window|cave|sad|look_left|garbage|song|opera|pond|dance|banjo|lion
baa903215544,2026-08-17 12:33:05,2026-08-17 12:41:38,IP Address,100,513,True,2026-08-17 12:41:38,R_5cn2euVA8iKHK2B,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|horse|pig|dog|bird,25,5,50,40,50,30,35,20,35,30,25,60,40,20,30,25,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,Less than high school,none,How people think about society issues,4/8,4,8,GSSSGGGS,freckles_feet|bounce_ball_head|dont_like_mud|climb_fences|chase_shadows|hop_puddles|sleep_trees|dont_like_icecream,NA,FL_37,banjo|look_left|dance|attn_check|lion|cats|pond|sad|yellow|window|garbage|cave|song|potatoes|clap|maple_syrup|opera
02b95fbe3ec3,2026-08-17 12:32:17,2026-08-17 12:42:08,IP Address,100,591,True,2026-08-17 12:42:09,R_5OU3J5G4UvF1kq0,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|cow|horse|bird,59,20,19,24,52,60,12,14,12,34,59,36,14,11,43,25,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,measuring perceptions of people and groups,12/16,12,16,GGGGGGGSSGGGGSGS,climb_fences|babies_blankets|sleep_trees|draw_stars_knees|stripes_hair|dont_like_icecream|chase_shadows|like_sing|hop_puddles|eat_flowers|freckles_feet|dont_like_mud|scared_ladybugs|flap_arms_happy|bounce_ball_head|can_flip_air,NA,FL_44,song|banjo|cats|look_left|lion|maple_syrup|pond|clap|yellow|opera|potatoes|attn_check|garbage|window|dance|sad|cave
801e3883d879,2026-08-17 12:35:46,2026-08-17 12:42:40,IP Address,100,413,True,2026-08-17 12:42:41,R_3f3T2qvKraLepkp,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|dog|horse|pig,75,77,37,49,24,23,10,50,13,64,50,100,50,24,77,74,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American,Hispanic or Latino/a,Native American, American Indian, or Alaska Native",NA,"Bachelor's (B.A., B.S.)",NA,Viewpoints of a group,8/8,8,8,GGGGGGGG,stripes_hair|babies_blankets|dont_like_mud|can_flip_air|like_sing|sleep_trees|freckles_feet|climb_fences,NA,FL_40,pond|yellow|garbage|song|window|cave|maple_syrup|sad|attn_check|banjo|opera|look_left|cats|potatoes|clap|lion|dance
aef76b5c574d,2026-08-17 12:34:14,2026-08-17 12:42:41,IP Address,100,507,True,2026-08-17 12:42:44,R_3CO9L7eQiBzYBIR,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|bird|pig|horse|cow,100,5,50,5,100,100,0,100,10,10,100,25,1,1,100,100,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,judgements people make about others,4/12,4,12,SGSSSSGGGSSS,eat_flowers|chase_shadows|dont_like_icecream|dont_like_mud|stripes_hair|climb_fences|like_sing|flap_arms_happy|can_flip_air|scared_ladybugs|bounce_ball_head|hop_puddles,NA,FL_38,yellow|clap|look_left|cave|potatoes|cats|pond|lion|window|garbage|maple_syrup|sad|opera|dance|song|attn_check|banjo
2d5b98312a62,2026-08-17 12:32:35,2026-08-17 12:42:48,IP Address,100,613,True,2026-08-17 12:42:49,R_1RxVbs9IfBs3ADf,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|cow|dog|pig,5,5,40,10,50,10,5,10,7,25,10,25,5,2,50,20,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,none,to see ow we judge certain chateristics in zarpies,0/16,0,16,SSSSSSSSSSSSSSSS,chase_shadows|draw_stars_knees|freckles_feet|like_sing|scared_ladybugs|hop_puddles|can_flip_air|climb_fences|dont_like_mud|bounce_ball_head|flap_arms_happy|stripes_hair|dont_like_icecream|eat_flowers|babies_blankets|sleep_trees,NA,FL_35,song|banjo|yellow|maple_syrup|clap|lion|potatoes|dance|pond|window|garbage|sad|opera|cats|cave|attn_check|look_left
46dd33f05a1b,2026-08-17 12:34:52,2026-08-17 12:42:57,IP Address,100,484,True,2026-08-17 12:42:57,R_6TTasPjDlo2Go1u,anonymous,EN,FL_23,NA,I consent,"Yes, I will",dog,horse|pig|cow|dog|bird,1,1,3,1,24,1,0,2,7,3,3,18,1,5,4,0,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",My volume was down on teh test screen and I guessed on the animal sound. sorry,assumptions about people based on little information.,0/16,0,16,SSSSSSSSSSSSSSSS,freckles_feet|like_sing|dont_like_icecream|flap_arms_happy|draw_stars_knees|babies_blankets|sleep_trees|bounce_ball_head|hop_puddles|climb_fences|can_flip_air|eat_flowers|scared_ladybugs|chase_shadows|dont_like_mud|stripes_hair,NA,FL_35,garbage|maple_syrup|cave|sad|clap|cats|lion|pond|look_left|yellow|potatoes|banjo|attn_check|dance|window|opera|song
c3eedca0a4a5,2026-08-17 12:33:41,2026-08-17 12:43:01,IP Address,100,559,True,2026-08-17 12:43:01,R_7ixMvxnhitOP0Lj,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|dog|cow|horse,100,100,100,100,100,100,99,100,100,100,100,100,100,100,99,100,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,dr suess,8/12,8,12,GGGGSGGGSSGS,babies_blankets|hop_puddles|sleep_trees|freckles_feet|dont_like_icecream|flap_arms_happy|draw_stars_knees|bounce_ball_head|stripes_hair|like_sing|chase_shadows|climb_fences,NA,FL_41,pond|cats|banjo|cave|potatoes|attn_check|opera|dance|lion|sad|clap|yellow|garbage|maple_syrup|song|look_left|window
e1714f85e10c,2026-08-17 12:38:52,2026-08-17 12:44:02,IP Address,100,309,True,2026-08-17 12:44:03,R_6DMdiG1inQlM6Ln,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|dog|horse|pig|bird,0,0,1,3,1,0,16,1,1,9,3,10,1,1,1,0,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,I don't know,4/8,4,8,GSSGSGSG,hop_puddles|can_flip_air|climb_fences|like_sing|flap_arms_happy|dont_like_icecream|freckles_feet|sleep_trees,NA,FL_37,maple_syrup|garbage|sad|cave|look_left|opera|pond|lion|banjo|dance|cats|window|clap|potatoes|song|attn_check|yellow
5e5c2c8865a5,2026-08-17 12:38:50,2026-08-17 12:44:02,IP Address,100,312,True,2026-08-17 12:44:03,R_1pY0jdSiScx7wQa,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|dog|horse|bird|pig,75,25,25,50,50,33,100,40,15,20,25,50,15,33,75,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,Answering questions about a fictional group of people,4/8,4,8,GSSSGSGG,eat_flowers|like_sing|hop_puddles|draw_stars_knees|chase_shadows|freckles_feet|can_flip_air|stripes_hair,NA,FL_37,banjo|pond|look_left|attn_check|lion|song|window|potatoes|garbage|yellow|cave|sad|opera|cats|dance|maple_syrup|clap
b325b1f1a1b6,2026-08-17 12:36:03,2026-08-17 12:44:48,IP Address,100,525,True,2026-08-17 12:44:49,R_6DONgzKuzaQnfOd,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|dog|cow|bird,4,3,15,23,6,23,75,8,9,23,8,66,7,50,75,75,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,seems kind of like stereotyping?,12/12,12,12,GGGGGGGGGGGG,eat_flowers|dont_like_icecream|scared_ladybugs|sleep_trees|climb_fences|draw_stars_knees|stripes_hair|flap_arms_happy|like_sing|freckles_feet|can_flip_air|dont_like_mud,NA,FL_43,look_left|clap|pond|sad|window|attn_check|yellow|cats|lion|cave|opera|potatoes|banjo|garbage|dance|song|maple_syrup
