hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,FL_12_DO,InductionTask_DO
12f57e73b5ae,2025-03-10 08:22:07,2025-03-10 08:27:09,IP Address,100,302,True,2025-03-10 08:27:10,R_3Cw4AuXNQe3XUeC,anonymous,EN,I consent,"Yes, I will",bird,bird|dog|pig|horse|cow,6,1,23,14,17,12,19,28,12,24,36,80,22,17,9,13,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",N/A,How people view stereotypes.,12/12,12,12,GGGGGGGGGGGG,scared_ladybugs|dont_like_icecream|babies_blankets|stripes_hair|chase_shadows|eat_flowers|climb_fences|freckles_feet|like_sing|dont_like_mud|can_flip_air|flap_arms_happy,FL_43,yellow|song|maple_syrup|clap|lion|cats|dance|cave|garbage|potatoes|opera|pond|attn_check|sad|banjo|look_left|window
b0129498235a,2025-03-10 08:18:52,2025-03-10 08:27:30,IP Address,100,518,True,2025-03-10 08:27:30,R_5s7wrtPg0RaZPft,anonymous,EN,I consent,"Yes, I will",bird,cow|pig|dog|bird|horse,66,65,74,100,50,100,87,82,51,50,98,100,51,51,51,89,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,perceptions of group characteristics/behaviors,12/16,12,16,SSGGGSGGSGGGGGGG,hop_puddles|draw_stars_knees|babies_blankets|scared_ladybugs|like_sing|freckles_feet|sleep_trees|dont_like_mud|eat_flowers|climb_fences|stripes_hair|can_flip_air|bounce_ball_head|flap_arms_happy|chase_shadows|dont_like_icecream,FL_44,song|banjo|look_left|window|cave|clap|opera|garbage|potatoes|dance|lion|cats|pond|sad|yellow|attn_check|maple_syrup
2c046d36f717,2025-03-10 08:23:24,2025-03-10 08:27:57,IP Address,100,272,True,2025-03-10 08:27:57,R_3i9cP8RuTqEfWlc,anonymous,EN,I consent,"Yes, I will",bird,dog|cow|bird|pig|horse,99,76,34,75,87,88,74,83,76,50,92,90,96,100,44,76,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,NA,12/12,12,12,GGGGGGGGGGGG,dont_like_mud|can_flip_air|stripes_hair|eat_flowers|draw_stars_knees|flap_arms_happy|climb_fences|dont_like_icecream|hop_puddles|like_sing|sleep_trees|bounce_ball_head,FL_43,attn_check|window|look_left|cats|garbage|opera|lion|potatoes|banjo|yellow|cave|sad|song|dance|pond|maple_syrup|clap
6531e2e3fa35,2025-03-10 08:22:26,2025-03-10 08:28:01,IP Address,100,335,True,2025-03-10 08:28:02,R_7YFaaaLkeg72GnC,anonymous,EN,I consent,"Yes, I will",bird,pig|cow|horse|bird|dog,6,13,37,62,11,25,4,10,10,23,11,87,9,4,8,23,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,not really sure,0/16,0,16,SSSSSSSSSSSSSSSS,dont_like_icecream|scared_ladybugs|stripes_hair|babies_blankets|draw_stars_knees|hop_puddles|bounce_ball_head|like_sing|freckles_feet|can_flip_air|eat_flowers|climb_fences|flap_arms_happy|sleep_trees|dont_like_mud|chase_shadows,FL_35,banjo|lion|cave|song|maple_syrup|attn_check|clap|potatoes|garbage|dance|cats|look_left|sad|window|yellow|opera|pond
3652c8e121af,2025-03-10 08:23:24,2025-03-10 08:28:11,IP Address,100,286,True,2025-03-10 08:28:11,R_7Mi0jgF93ZyNDTP,anonymous,EN,I consent,"Yes, I will",bird,horse|dog|bird|pig|cow,5,0,60,65,50,15,49,50,9,80,66,90,4,22,75,40,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,none,unsure,8/12,8,12,GGSGGSGSGGSG,can_flip_air|eat_flowers|bounce_ball_head|freckles_feet|scared_ladybugs|babies_blankets|sleep_trees|chase_shadows|flap_arms_happy|like_sing|hop_puddles|dont_like_mud,FL_41,garbage|cave|potatoes|pond|sad|song|cats|attn_check|dance|maple_syrup|banjo|opera|yellow|look_left|lion|clap|window
21a231777d35,2025-03-10 08:19:47,2025-03-10 08:28:27,IP Address,100,520,True,2025-03-10 08:28:28,R_3UYqoCvsBr47qKe,anonymous,EN,I consent,"Yes, I will",bird,bird|horse|pig|cow|dog,2,1,1,1,33,2,26,1,3,5,1,57,6,1,2,1,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,how people generalize about groups based on observation of individuals in those groups,4/12,4,12,SSGSSGSSSGGS,bounce_ball_head|hop_puddles|eat_flowers|draw_stars_knees|scared_ladybugs|climb_fences|stripes_hair|dont_like_icecream|chase_shadows|dont_like_mud|can_flip_air|babies_blankets,FL_38,potatoes|lion|clap|garbage|banjo|pond|cave|attn_check|look_left|yellow|opera|window|sad|maple_syrup|dance|cats|song
e7d6f950761b,2025-03-10 08:20:32,2025-03-10 08:28:33,IP Address,100,481,True,2025-03-10 08:28:33,R_1wsfkVK3BXpGJCH,anonymous,EN,I consent,"Yes, I will",bird,pig|bird|horse|dog|cow,17,1,30,76,50,40,75,49,1,50,40,80,25,3,83,10,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,Black or African American,NA,Some college,no,it's different,0/16,0,16,SSSSSSSSSSSSSSSS,scared_ladybugs|dont_like_mud|eat_flowers|can_flip_air|dont_like_icecream|freckles_feet|hop_puddles|sleep_trees|like_sing|babies_blankets|chase_shadows|stripes_hair|draw_stars_knees|flap_arms_happy|bounce_ball_head|climb_fences,FL_35,garbage|lion|yellow|window|cats|clap|cave|look_left|maple_syrup|sad|pond|song|potatoes|banjo|attn_check|opera|dance
b35ed78ba912,2025-03-10 08:22:59,2025-03-10 08:28:50,IP Address,100,351,True,2025-03-10 08:28:51,R_5uP5xVI7baj1rph,anonymous,EN,I consent,"Yes, I will",bird,cow|bird|dog|pig|horse,69,5,48,38,7,5,7,36,17,13,67,76,10,13,25,20,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,NA,I haven't a clue,0/12,0,12,SSSSSSSSSSSS,like_sing|stripes_hair|climb_fences|eat_flowers|flap_arms_happy|sleep_trees|can_flip_air|bounce_ball_head|freckles_feet|chase_shadows|dont_like_mud|draw_stars_knees,FL_34,yellow|window|sad|dance|potatoes|cave|banjo|pond|garbage|attn_check|cats|clap|maple_syrup|lion|song|look_left|opera
bddf475ffb8e,2025-03-10 08:23:58,2025-03-10 08:28:50,IP Address,100,292,True,2025-03-10 08:28:51,R_3rTPaP2V5d85HB5,anonymous,EN,I consent,"Yes, I will",bird,horse|dog|cow|bird|pig,4,7,3,87,68,34,13,77,7,2,72,87,26,100,3,65,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Zarpies,8/8,8,8,GGGGGGGG,stripes_hair|flap_arms_happy|like_sing|bounce_ball_head|eat_flowers|freckles_feet|scared_ladybugs|draw_stars_knees,FL_40,cats|yellow|pond|dance|banjo|cave|look_left|potatoes|window|garbage|maple_syrup|opera|clap|sad|song|lion|attn_check
1ec15f08952f,2025-03-10 08:22:56,2025-03-10 08:29:07,IP Address,100,370,True,2025-03-10 08:29:07,R_6OkLd2XGw0yWR8j,anonymous,EN,I consent,"Yes, I will",bird,bird|pig|dog|cow|horse,0,10,25,25,25,50,25,75,25,25,25,100,50,25,25,25,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",none,survey about traits of people,16/16,16,16,GGGGGGGGGGGGGGGG,stripes_hair|freckles_feet|draw_stars_knees|scared_ladybugs|dont_like_icecream|sleep_trees|chase_shadows|can_flip_air|babies_blankets|like_sing|flap_arms_happy|eat_flowers|bounce_ball_head|climb_fences|dont_like_mud|hop_puddles,FL_45,clap|attn_check|maple_syrup|cats|window|look_left|cave|pond|garbage|yellow|opera|song|banjo|potatoes|sad|dance|lion
a9c628a94320,2025-03-10 08:24:37,2025-03-10 08:29:41,IP Address,100,304,True,2025-03-10 08:29:42,R_3r7ahUnf3tWBgIv,anonymous,EN,I consent,"Yes, I will",bird,dog|bird|horse|cow|pig,25,25,10,10,50,75,25,1,5,10,75,25,1,1,25,1,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",This was strange!!,Stereotypes?,4/8,4,8,GSGSGGSS,bounce_ball_head|freckles_feet|can_flip_air|dont_like_mud|sleep_trees|stripes_hair|like_sing|dont_like_icecream,FL_37,attn_check|window|look_left|banjo|pond|maple_syrup|yellow|potatoes|sad|song|clap|opera|dance|garbage|cats|lion|cave
aad264b3d66d,2025-03-10 08:21:20,2025-03-10 08:29:45,IP Address,100,505,True,2025-03-10 08:29:46,R_333HOAqwifOq3yg,anonymous,EN,I consent,"Yes, I will",bird,cow|dog|bird|horse|pig,20,5,20,3,50,45,50,2,5,5,80,10,5,2,20,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,NA,preconceptions of races,baseline,NA,NA,NA,NA,FL_14,cats|song|pond|yellow|opera|attn_check|clap|look_left|dance|cave|sad|potatoes|window|banjo|maple_syrup|lion|garbage
0db17c10dfc5,2025-03-10 08:24:38,2025-03-10 08:30:03,IP Address,100,325,True,2025-03-10 08:30:04,R_1Bxi2eiUTof7mak,anonymous,EN,I consent,"Yes, I will",bird,dog|pig|cow|bird|horse,71,50,65,75,76,64,48,16,51,51,99,76,51,30,70,76,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,generalizations about groups of people after being told absolutes about them prior,4/4,4,4,GGGG,draw_stars_knees|sleep_trees|bounce_ball_head|dont_like_icecream,FL_36,maple_syrup|attn_check|window|yellow|sad|dance|cats|banjo|lion|opera|look_left|clap|song|potatoes|cave|pond|garbage
b1dbc2426693,2025-03-10 08:23:52,2025-03-10 08:30:22,IP Address,100,390,True,2025-03-10 08:30:23,R_70hFzJ9nvxdSbhp,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|cow|pig|bird,50,100,100,76,50,100,100,76,1,76,100,100,1,1,100,100,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,"Black or African American,Some other racial/ethnic identity, please specify:",Indigenous Black American,Some college,n/a,unsure,0/8,0,8,SSSSSSSS,climb_fences|chase_shadows|draw_stars_knees|babies_blankets|like_sing|sleep_trees|bounce_ball_head|can_flip_air,FL_24,pond|yellow|cats|song|maple_syrup|look_left|sad|attn_check|opera|lion|banjo|potatoes|cave|clap|window|garbage|dance
88ac24b8bc3e,2025-03-10 08:24:54,2025-03-10 08:30:25,IP Address,100,330,True,2025-03-10 08:30:25,R_6oQKg0b6BwyJg6w,anonymous,EN,I consent,"Yes, I will",bird,horse|cow|pig|dog|bird,24,25,25,24,100,100,76,100,1,100,100,100,24,99,76,76,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",no,I have no idea what the point of this was. LOL,8/16,8,16,SGGSSGSSGGSSSGGG,chase_shadows|dont_like_icecream|babies_blankets|climb_fences|scared_ladybugs|like_sing|hop_puddles|draw_stars_knees|freckles_feet|can_flip_air|dont_like_mud|flap_arms_happy|eat_flowers|bounce_ball_head|stripes_hair|sleep_trees,FL_42,banjo|pond|yellow|sad|clap|opera|lion|cave|garbage|dance|cats|song|potatoes|maple_syrup|look_left|window|attn_check
6991698588c3,2025-03-10 08:26:54,2025-03-10 08:31:21,IP Address,100,266,True,2025-03-10 08:31:21,R_57TIsNsCW4u6g3X,anonymous,EN,I consent,"Yes, I will",bird,cow|bird|dog|horse|pig,70,51,50,41,34,11,71,64,23,24,50,72,18,39,67,13,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,I have no idea,0/8,0,8,SSSSSSSS,can_flip_air|flap_arms_happy|draw_stars_knees|freckles_feet|dont_like_mud|chase_shadows|dont_like_icecream|climb_fences,FL_24,clap|cats|cave|yellow|pond|song|dance|sad|opera|potatoes|garbage|attn_check|maple_syrup|look_left|window|banjo|lion
7e5ab4af4364,2025-03-10 08:24:27,2025-03-10 08:31:35,IP Address,100,428,True,2025-03-10 08:31:35,R_3IaSniUedxFn5Q7,anonymous,EN,I consent,"Yes, I will",bird,pig|bird|horse|cow|dog,23,46,65,53,36,13,25,24,11,81,77,88,55,24,54,24,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,judging a group of people on what they do,4/12,4,12,SGGGSSSSSSSG,climb_fences|draw_stars_knees|eat_flowers|scared_ladybugs|babies_blankets|stripes_hair|dont_like_mud|flap_arms_happy|can_flip_air|bounce_ball_head|sleep_trees|like_sing,FL_38,maple_syrup|window|garbage|yellow|opera|sad|banjo|attn_check|clap|song|look_left|cats|lion|pond|dance|potatoes|cave
4928fb3b3e77,2025-03-10 08:25:43,2025-03-10 08:31:39,IP Address,100,356,True,2025-03-10 08:31:39,R_7dWQ87MQWD2GIKB,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|bird|cow|pig,10,0,90,75,100,0,0,70,5,50,100,100,5,0,65,75,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",N/A,I believe you are trying to determine how people judge others based on a small amount of information.,8/8,8,8,GGGGGGGG,chase_shadows|babies_blankets|dont_like_mud|eat_flowers|climb_fences|flap_arms_happy|dont_like_icecream|hop_puddles,FL_40,opera|look_left|pond|attn_check|dance|cave|yellow|sad|banjo|window|potatoes|lion|maple_syrup|cats|song|clap|garbage
e45fed8458d2,2025-03-10 08:27:35,2025-03-10 08:31:46,IP Address,100,250,True,2025-03-10 08:31:46,R_6H7AwZpakuIp570,anonymous,EN,I consent,"Yes, I will",bird,bird|dog|pig|horse|cow,20,20,90,67,26,52,5,37,8,69,56,87,16,18,42,61,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"Black or African American,South or Southeast Asian",NA,"Bachelor's (B.A., B.S.)",n/a,How you would view a group based on some facts,4/8,4,8,GSSSGSGG,freckles_feet|like_sing|flap_arms_happy|draw_stars_knees|stripes_hair|chase_shadows|bounce_ball_head|scared_ladybugs,FL_37,yellow|banjo|lion|window|cats|pond|sad|opera|garbage|dance|song|look_left|potatoes|attn_check|cave|clap|maple_syrup
